T		P		density		Gibbs		Helmholtz	Internal En	Enthalpy	Entropy		Cp		Cv
2.700000E+00	2.000000E-02	1.474000E+02	-1.482831E+00	-1.496400E+00	4.179000E+00	5.400000E+00	2.102000E+00	2.186000E+00	1.949000E+00
3.000000E+00	2.000000E-02	1.452000E+02	-2.168226E+00	-2.182000E+00	4.838000E+00	6.078000E+00	2.340000E+00	2.407000E+00	1.975000E+00
3.300000E+00	2.000000E-02	1.424000E+02	-2.929355E+00	-2.943400E+00	5.597000E+00	6.861000E+00	2.588000E+00	2.823000E+00	2.159000E+00
3.600000E+00	2.000000E-02	1.391000E+02	-3.775422E+00	-3.789800E+00	6.481000E+00	7.776000E+00	2.853000E+00	3.283000E+00	2.318000E+00
3.900000E+00	2.000000E-02	1.349000E+02	-4.712574E+00	-4.727400E+00	7.503000E+00	8.837000E+00	3.136000E+00	3.807000E+00	2.430000E+00
4.200000E+00	2.000000E-02	1.298000E+02	-5.750992E+00	-5.766400E+00	8.690000E+00	1.008000E+01	3.442000E+00	4.504000E+00	2.508000E+00
4.500000E+00	2.000000E-02	1.229000E+02	-6.914227E+00	-6.930500E+00	1.012000E+01	1.159000E+01	3.789000E+00	5.696000E+00	2.570000E+00
4.800000E+00	2.000000E-02	1.122000E+02	-8.244175E+00	-8.262000E+00	1.209000E+01	1.369000E+01	4.240000E+00	9.190000E+00	2.641000E+00
4.891000E+00	2.000000E-02	1.067000E+02	-8.727078E+00	-8.745822E+00	1.298000E+01	1.467000E+01	4.442000E+00	1.304000E+01	2.675000E+00
2.147000E+00	2.100000E-02	1.500000E+02	-4.335600E-01	-4.475600E-01	2.730000E+00	4.130000E+00	1.480000E+00	1.041000E+01	1.021000E+01
2.156000E+00	2.100000E-02	1.501000E+02	-4.473773E-01	-4.613680E-01	2.833000E+00	4.232000E+00	1.528000E+00	1.331000E+01	1.289000E+01
2.158000E+00	2.100000E-02	1.501000E+02	-4.513293E-01	-4.653200E-01	2.858000E+00	4.258000E+00	1.540000E+00	7.996000E+00	7.923000E+00
2.167000E+00	2.100000E-02	1.501000E+02	-4.653643E-01	-4.793550E-01	2.912000E+00	4.311000E+00	1.565000E+00	4.982000E+00	4.981000E+00
2.257000E+00	2.100000E-02	1.499000E+02	-6.128907E-01	-6.269000E-01	3.210000E+00	4.610000E+00	1.700000E+00	2.666000E+00	2.625000E+00
2.400000E+00	2.100000E-02	1.495000E+02	-8.719532E-01	-8.860000E-01	3.542000E+00	4.947000E+00	1.845000E+00	2.187000E+00	2.089000E+00
2.700000E+00	2.100000E-02	1.480000E+02	-1.478611E+00	-1.492800E+00	4.161000E+00	5.581000E+00	2.094000E+00	2.161000E+00	1.932000E+00
3.000000E+00	2.100000E-02	1.459000E+02	-2.159607E+00	-2.174000E+00	4.810000E+00	6.250000E+00	2.328000E+00	2.377000E+00	1.961000E+00
